gene	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000181284.3	TMEM102	10.91675615	-0.606492365	0.212383788	-2.855643409	0.004294972	0.016478264
ENSG00000155329.12	ZCCHC10	21.7582267	-0.606678124	0.204765298	-2.962797562	0.00304857	0.012571009
ENSG00000198743.7	SLC5A3	142.0184439	-0.606801926	0.170380981	-3.561441678	0.000368824	0.002231441
ENSG00000151366.13	NDUFC2	14.14538064	-0.607285234	0.217775876	-2.788578992	0.005293984	0.019517815
ENSG00000162623.16	TYW3	29.71017167	-0.607880868	0.171152898	-3.55168318	0.000382775	0.002303998
ENSG00000162599.17	NFIA	169.5872082	-0.607925867	0.197656124	-3.075674329	0.002100271	0.009342
ENSG00000110066.15	KMT5B	142.9041792	-0.608403016	0.092731627	-6.560900895	5.35E-11	3.72E-09
ENSG00000163510.14	CWC22	59.72170619	-0.609365673	0.144914396	-4.20500441	2.61E-05	0.000252336
ENSG00000101577.10	LPIN2	648.549599	-0.609444093	0.144337769	-4.222346623	2.42E-05	0.000237102
ENSG00000169740.14	ZNF32	22.03437045	-0.610478552	0.167346109	-3.64799967	0.00026429	0.001712788
ENSG00000159873.10	CCDC117	72.67761627	-0.612007392	0.117608523	-5.203767332	1.95E-07	4.33E-06
ENSG00000137216.19	TMEM63B	413.6021334	-0.612723249	0.254892989	-2.403845049	0.016223648	0.047687796
ENSG00000127334.11	DYRK2	227.906635	-0.61316509	0.139927737	-4.382012483	1.18E-05	0.000131414
ENSG00000103343.13	ZNF174	11.81912699	-0.613226643	0.162356568	-3.777036245	0.000158706	0.001128529
ENSG00000171490.13	RSL1D1	183.1077599	-0.613692983	0.106400464	-5.767766023	8.03E-09	2.79E-07
ENSG00000121931.16	LRIF1	30.9052508	-0.614588769	0.185400028	-3.314933528	0.000916649	0.004715198
ENSG00000165283.16	STOML2	68.56702176	-0.615500432	0.166466008	-3.697454151	0.000217773	0.00146235
ENSG00000197062.12	ZSCAN26	18.44404931	-0.616446398	0.160984536	-3.829227411	0.000128546	0.000952957
ENSG00000118276.12	B4GALT6	11.39740788	-0.617905093	0.248679333	-2.484746467	0.012964373	0.039963338
ENSG00000162894.12	FCMR	379.1355945	-0.61810957	0.18352009	-3.368075784	0.000756948	0.004036388
ENSG00000081386.13	ZNF510	41.2595821	-0.61888777	0.140477599	-4.405597584	1.05E-05	0.000120022
ENSG00000117751.18	PPP1R8	49.37235017	-0.618896539	0.125469973	-4.932626706	8.11E-07	1.43E-05
ENSG00000146731.11	CCT6A	105.603756	-0.619818561	0.13175698	-4.704255994	2.55E-06	3.68E-05
ENSG00000185129.8	PURA	88.77870055	-0.620024803	0.141598564	-4.378750646	1.19E-05	0.000132975
ENSG00000141030.13	COPS3	100.4807124	-0.6206472	0.16401824	-3.784013303	0.00015432	0.001105135
ENSG00000166529.15	ZSCAN21	8.95461943	-0.621412847	0.216083137	-2.875804454	0.004029993	0.015657404
ENSG00000196967.11	ZNF585A	15.37340166	-0.621454608	0.178716808	-3.477314845	0.000506463	0.002909532
ENSG00000091009.8	RBM27	40.15934444	-0.621493404	0.196852221	-3.15715718	0.001593154	0.00748083
ENSG00000125257.16	ABCC4	469.4120182	-0.621716418	0.239053055	-2.600746588	0.009302114	0.030541833
ENSG00000077097.16	TOP2B	386.8787102	-0.622335836	0.097796696	-6.363567094	1.97E-10	1.15E-08
ENSG00000160856.21	FCRL3	83.50975098	-0.623295492	0.202709523	-3.074820968	0.002106289	0.009360843
ENSG00000166289.6	PLEKHF1	23.53407697	-0.623719447	0.253378033	-2.461616108	0.013831262	0.041966523
ENSG00000165512.5	ZNF22	41.70034035	-0.623793209	0.187807522	-3.321449542	0.000895512	0.004625008
ENSG00000073910.23	FRY	373.4863754	-0.623998856	0.179529641	-3.475742794	0.000509441	0.002920696
ENSG00000180758.12	GPR157	14.05364122	-0.624237581	0.20827888	-2.997123763	0.0027254	0.01155226
ENSG00000174600.14	CMKLR1	31.88479419	-0.624587884	0.213747601	-2.922081382	0.003477007	0.01393864
ENSG00000105926.16	MPP6	178.0365508	-0.625312368	0.224786886	-2.781800931	0.005405819	0.019824144
ENSG00000163131.12	CTSS	1927.943213	-0.625463445	0.178843713	-3.497262692	0.000470059	0.002737161
ENSG00000091409.16	ITGA6	164.3800961	-0.625977611	0.150898584	-4.14833323	3.35E-05	0.000310182
ENSG00000171566.12	PLRG1	46.39736632	-0.626178339	0.13168452	-4.755140099	1.98E-06	3.01E-05
ENSG00000197579.8	TOPORS	73.59396148	-0.627183661	0.186775461	-3.357955375	0.000785213	0.004165498
ENSG00000137078.9	SIT1	37.65947002	-0.628114181	0.213697499	-2.939267809	0.003289887	0.0133324
ENSG00000256294.8	ZNF225	10.67177011	-0.62948142	0.21497061	-2.928220837	0.003409078	0.013701349
ENSG00000152942.19	RAD17	44.32649861	-0.630323437	0.161359842	-3.906321596	9.37E-05	0.000733634
ENSG00000198551.10	ZNF627	23.92859942	-0.630497549	0.251099943	-2.510942626	0.012040927	0.037576316
ENSG00000105374.10	NKG7	187.8644701	-0.6306666	0.205119138	-3.074635584	0.002107599	0.009360843
ENSG00000111707.12	SUDS3	221.8102541	-0.630877299	0.121981951	-5.171890555	2.32E-07	4.97E-06
ENSG00000135451.13	TROAP	22.56925682	-0.631057615	0.24369821	-2.589504514	0.009611416	0.031334417
ENSG00000189430.13	NCR1	27.72983631	-0.631248907	0.257110255	-2.455168137	0.014081871	0.042562228
ENSG00000186184.19	POLR1D	354.3076155	-0.631715947	0.189820048	-3.327972752	0.000874804	0.004541325
ENSG00000166750.10	SLFN5	551.5970144	-0.632505777	0.176153133	-3.590658688	0.000329843	0.002039307
ENSG00000049246.15	PER3	11.94572789	-0.632632433	0.220511771	-2.868928172	0.004118653	0.015954984
ENSG00000165983.15	PTER	31.05082313	-0.632866738	0.164655914	-3.843571263	0.000121257	0.000909909
ENSG00000197111.16	PCBP2	621.8228325	-0.632948564	0.151556915	-4.176309379	2.96E-05	0.000279916
ENSG00000167987.11	VPS37C	46.29905497	-0.633195496	0.211455056	-2.994468461	0.002749235	0.011639307
ENSG00000166295.9	ANAPC16	169.4754504	-0.633981628	0.107383478	-5.903902883	3.55E-09	1.42E-07
ENSG00000082213.18	C5orf22	39.24989176	-0.634177952	0.153974136	-4.118730383	3.81E-05	0.000345809
ENSG00000100528.12	CNIH1	48.57085373	-0.634529603	0.179808598	-3.528916921	0.000417264	0.002481957
ENSG00000144231.11	POLR2D	39.34993492	-0.6346817	0.120001471	-5.288949335	1.23E-07	2.93E-06
ENSG00000109814.12	UGDH	21.34279268	-0.634991718	0.167189178	-3.798043182	0.000145843	0.001057848
ENSG00000178789.9	CD300LB	74.22382112	-0.635915164	0.190731117	-3.334092388	0.000855782	0.004462271
ENSG00000128487.18	SPECC1	1562.755935	-0.636110596	0.224000335	-2.839775203	0.004514534	0.017138957
ENSG00000234284.7	ZNF879	9.927063358	-0.636812788	0.242163815	-2.629677718	0.008546585	0.028532413
ENSG00000023516.9	AKAP11	203.0647964	-0.637566112	0.162576475	-3.921638179	8.79E-05	0.000696633
ENSG00000160791.13	CCR5	29.96093625	-0.637916287	0.252582314	-2.525577806	0.01155082	0.036356024
ENSG00000113558.19	SKP1	452.1861732	-0.638442454	0.194445123	-3.283406874	0.001025605	0.005173845
ENSG00000167815.12	PRDX2	174.926094	-0.638920497	0.253859371	-2.516828492	0.011841646	0.037102071
ENSG00000197629.6	MPEG1	1020.847945	-0.639363601	0.169972656	-3.761567407	0.000168852	0.001188701
ENSG00000151458.12	ANKRD50	41.25019744	-0.639489589	0.167814129	-3.810701726	0.000138573	0.001013974
ENSG00000125249.7	RAP2A	105.730392	-0.641356706	0.150208692	-4.269770918	1.96E-05	0.00019913
ENSG00000115841.21	RMDN2	17.40755897	-0.642560365	0.227835971	-2.820276196	0.004798233	0.01800294
ENSG00000188033.10	ZNF490	28.22253954	-0.643013877	0.213525881	-3.011409555	0.002600379	0.011120474
ENSG00000127328.22	RAB3IP	113.9625837	-0.643186557	0.197049528	-3.26408575	0.001098179	0.005471184
ENSG00000181163.14	NPM1	518.0351385	-0.643370362	0.139006967	-4.62833179	3.69E-06	5.01E-05
ENSG00000116667.15	C1orf21	26.32884797	-0.643402134	0.22926773	-2.806335345	0.005010851	0.018656863
ENSG00000162639.16	HENMT1	26.15596827	-0.643647908	0.181309684	-3.549991889	0.000385243	0.002314902
ENSG00000175857.9	GAPT	63.94711121	-0.644127698	0.201334827	-3.199286016	0.001377684	0.006623301
ENSG00000089050.16	RBBP9	14.70639021	-0.644650342	0.177214825	-3.637677269	0.000275108	0.001770774
ENSG00000178966.17	RMI1	20.36148036	-0.64495268	0.212999095	-3.02795972	0.002462109	0.010644003
ENSG00000131634.14	TMEM204	40.56495955	-0.645079255	0.23798249	-2.710616467	0.006715826	0.023539578
ENSG00000198821.11	CD247	195.2929406	-0.645639902	0.173332888	-3.72485516	0.000195427	0.001339707
ENSG00000143553.11	SNAPIN	19.23523101	-0.645670624	0.195528325	-3.302184603	0.000959349	0.00488676
ENSG00000117091.10	CD48	323.7686614	-0.646246413	0.151506455	-4.265471151	1.99E-05	0.00020213
ENSG00000063854.13	HAGH	567.5430767	-0.64644928	0.261092429	-2.475940351	0.013288578	0.040722595
ENSG00000136868.11	SLC31A1	57.72452029	-0.646595462	0.146241281	-4.421429155	9.81E-06	0.00011261
ENSG00000172795.17	DCP2	481.0758217	-0.647268851	0.154678675	-4.184603028	2.86E-05	0.000271892
ENSG00000160593.19	JAML	791.5350046	-0.647362478	0.186519038	-3.470758191	0.000518991	0.002964613
ENSG00000164815.11	ORC5	38.43311489	-0.647839435	0.228404881	-2.83636423	0.004563037	0.017287806
ENSG00000050405.13	LIMA1	20.17732478	-0.648627072	0.166741728	-3.890010489	0.00010024	0.000774008
ENSG00000122188.13	LAX1	38.77026223	-0.649937214	0.170925157	-3.802466681	0.000143263	0.00104396
ENSG00000133985.3	TTC9	55.52870883	-0.65029624	0.189333382	-3.434662361	0.000593293	0.003304785
ENSG00000132623.16	ANKEF1	7.984918844	-0.650975736	0.269404528	-2.416350393	0.015676967	0.046254262
ENSG00000054654.19	SYNE2	1036.694582	-0.651049571	0.125655076	-5.181243687	2.20E-07	4.79E-06
ENSG00000256043.5	CTSO	41.06242329	-0.652484603	0.13830759	-4.717634108	2.39E-06	3.49E-05
ENSG00000143776.19	CDC42BPA	168.863788	-0.653971617	0.251800407	-2.597182523	0.009399196	0.030788967
ENSG00000163683.12	SMIM14	88.57654184	-0.654440358	0.121337451	-5.393556176	6.91E-08	1.80E-06
ENSG00000075336.12	TIMM21	6.757013486	-0.655213296	0.243930742	-2.686062822	0.007229949	0.024969595
ENSG00000142892.15	PIGK	41.74374877	-0.65532712	0.182461319	-3.591594772	0.000328661	0.002033777
ENSG00000221890.6	NPTXR	11.64621991	-0.655380556	0.264945906	-2.473639115	0.013374472	0.040941374
ENSG00000151500.15	THYN1	21.7554102	-0.65566385	0.20013575	-3.276095596	0.001052529	0.005275728
ENSG00000184613.11	NELL2	125.920252	-0.655976789	0.217331295	-3.018326417	0.00254175	0.010908117
ENSG00000129317.15	PUS7L	72.30572996	-0.656347833	0.189712686	-3.459693948	0.00054079	0.003062712
ENSG00000135821.19	GLUL	2601.828969	-0.656426637	0.145574416	-4.509217029	6.51E-06	8.04E-05
ENSG00000196323.14	ZBTB44	419.1153884	-0.656640218	0.134592337	-4.878734074	1.07E-06	1.80E-05
ENSG00000004700.16	RECQL	92.28692646	-0.656826019	0.150446803	-4.365835684	1.27E-05	0.000139866
ENSG00000121542.12	SEC22A	17.60003516	-0.65794027	0.178509508	-3.685743573	0.000228036	0.001511676
ENSG00000203326.12	ZNF525	46.72227344	-0.658200992	0.192406394	-3.420889385	0.000624167	0.003435106
ENSG00000160049.12	DFFA	45.9978242	-0.658724867	0.152185336	-4.32843851	1.50E-05	0.000160341
ENSG00000164346.10	NSA2	53.49419454	-0.659064971	0.213146135	-3.09208033	0.001987591	0.008926134
ENSG00000173041.12	ZNF680	27.9564665	-0.659518776	0.18149652	-3.63378193	0.000279297	0.001789775
ENSG00000093144.19	ECHDC1	61.37148509	-0.663217389	0.152851903	-4.338954087	1.43E-05	0.000154447
ENSG00000139734.19	DIAPH3	30.22679938	-0.663342312	0.251332718	-2.639299481	0.008307755	0.027873536
ENSG00000118200.14	CAMSAP2	14.9859274	-0.663565171	0.189365592	-3.504148583	0.00045807	0.002677289
ENSG00000171649.12	ZIK1	11.66514995	-0.663778506	0.24459536	-2.713782087	0.006651991	0.023373873
ENSG00000121481.11	RNF2	51.89867716	-0.664790436	0.179058041	-3.712709198	0.000205052	0.001393508
ENSG00000263002.8	ZNF234	15.80206253	-0.665176352	0.208369948	-3.192285447	0.001411518	0.006758335
ENSG00000114209.15	PDCD10	246.9524205	-0.666091278	0.212528229	-3.134130847	0.00172364	0.007961118
ENSG00000181007.9	ZFP82	11.51472694	-0.666650663	0.247068836	-2.698238573	0.006970746	0.024240583
ENSG00000170903.11	MSANTD4	23.59165335	-0.667320132	0.185336267	-3.60059119	0.000317494	0.001977685
ENSG00000176055.10	MBLAC2	11.98713583	-0.667816706	0.226979654	-2.942187519	0.003259025	0.013256813
ENSG00000065491.8	TBC1D22B	167.5042266	-0.667963299	0.206955027	-3.227577061	0.001248434	0.006097456
ENSG00000110367.13	DDX6	866.9549729	-0.668012148	0.121142982	-5.514245519	3.50E-08	1.02E-06
ENSG00000119684.16	MLH3	109.4348029	-0.669210933	0.215810934	-3.100913012	0.00192925	0.008711247
ENSG00000155438.12	NIFK	30.17964298	-0.669699589	0.18741736	-3.573306075	0.000352502	0.002154859
ENSG00000156239.12	N6AMT1	11.3193342	-0.669859474	0.212502478	-3.152243116	0.001620213	0.007580332
ENSG00000124209.4	RAB22A	100.2542989	-0.669928975	0.132293064	-5.063976546	4.11E-07	8.06E-06
ENSG00000117748.10	RPA2	54.33973247	-0.669940349	0.153851002	-4.354475048	1.33E-05	0.000145274
ENSG00000144182.17	LIPT1	6.259695727	-0.66999884	0.220429469	-3.03951573	0.002369588	0.010313518
ENSG00000196693.15	ZNF33B	55.14737722	-0.670254928	0.180189815	-3.719715939	0.000199447	0.001359997
ENSG00000134954.14	ETS1	1404.637654	-0.670397821	0.164345716	-4.07919256	4.52E-05	0.000399431
ENSG00000001561.7	ENPP4	30.22926397	-0.671259526	0.218780882	-3.068181825	0.002153655	0.009541383
ENSG00000187735.14	TCEA1	294.4334298	-0.671354594	0.167255552	-4.013945039	5.97E-05	0.000500307
ENSG00000162368.14	CMPK1	294.5469393	-0.672238966	0.154604255	-4.348127184	1.37E-05	0.000148738
ENSG00000140987.20	ZSCAN32	33.96685389	-0.672680513	0.169583963	-3.966651686	7.29E-05	0.000592011
ENSG00000009307.16	CSDE1	1378.328784	-0.674062856	0.139351361	-4.837145846	1.32E-06	2.14E-05
ENSG00000172667.11	ZMAT3	89.1484779	-0.674090789	0.123922341	-5.439622789	5.34E-08	1.45E-06
ENSG00000068878.15	PSME4	661.7677329	-0.674524932	0.168449428	-4.004317145	6.22E-05	0.000516721
ENSG00000110060.9	PUS3	7.211893299	-0.675770778	0.246341143	-2.743231477	0.006083778	0.021806128
ENSG00000148019.14	CEP78	66.05401927	-0.676595413	0.164130533	-4.122300708	3.75E-05	0.000342252
ENSG00000188321.14	ZNF559	25.80216656	-0.676609868	0.191983658	-3.5243097	0.000424588	0.002511758
ENSG00000275342.5	PRAG1	58.12257687	-0.677992936	0.221451756	-3.061583016	0.002201699	0.009708524
ENSG00000101417.12	PXMP4	16.60129005	-0.679089322	0.23869448	-2.84501477	0.004440936	0.016932419
ENSG00000118260.15	CREB1	239.6208904	-0.679459362	0.129988687	-5.227065369	1.72E-07	3.92E-06
ENSG00000071073.13	MGAT4A	256.5666635	-0.67986697	0.18667641	-3.641954384	0.000270576	0.00174631
ENSG00000178562.18	CD28	109.1767612	-0.680145241	0.178035996	-3.820268135	0.000133307	0.000983084
ENSG00000156787.17	TBC1D31	232.3978132	-0.68020514	0.266636152	-2.551061191	0.010739547	0.034249594
ENSG00000111358.14	GTF2H3	25.53267571	-0.680271146	0.16752659	-4.060675666	4.89E-05	0.00042607
ENSG00000164332.8	UBLCP1	59.0960735	-0.681022013	0.184960961	-3.681977054	0.000231432	0.001530054
ENSG00000118816.11	CCNI	1753.029134	-0.681168647	0.156217039	-4.360399162	1.30E-05	0.000142384
ENSG00000167384.11	ZNF180	23.4942775	-0.683044666	0.143762768	-4.751193059	2.02E-06	3.06E-05
ENSG00000165572.8	KBTBD6	12.56244938	-0.683055823	0.264434212	-2.583084155	0.009792143	0.031773817
ENSG00000154642.11	C21orf91	81.8930684	-0.683944751	0.153980099	-4.441773674	8.92E-06	0.000104231
ENSG00000159079.19	CFAP298	5.643880574	-0.684833123	0.218145451	-3.139341762	0.001693278	0.007851716
ENSG00000170502.13	NUDT9	13.34415871	-0.685360456	0.214907775	-3.189091022	0.001427209	0.006810365
ENSG00000236320.4	SLFN14	111.2904939	-0.685971533	0.234136318	-2.929795505	0.003391851	0.013647657
ENSG00000155850.8	SLC26A2	42.94244155	-0.68608857	0.160759641	-4.267791138	1.97E-05	0.000200472
ENSG00000172086.9	KRCC1	38.80148609	-0.686912509	0.184685028	-3.719373021	0.000199718	0.001361187
ENSG00000101138.12	CSTF1	36.66695577	-0.687310876	0.126255404	-5.443813521	5.22E-08	1.42E-06
ENSG00000174891.14	RSRC1	152.0219616	-0.687569427	0.172694085	-3.981430102	6.85E-05	0.000560119
ENSG00000111843.14	TMEM14C	35.45595675	-0.688022568	0.176637468	-3.895111127	9.82E-05	0.000760365
ENSG00000166477.13	LEO1	21.00768426	-0.688253113	0.181964036	-3.782357928	0.00015535	0.001109983
ENSG00000118515.12	SGK1	162.6107753	-0.688658231	0.175724053	-3.918975339	8.89E-05	0.000702585
ENSG00000144320.14	LNPK	245.7791657	-0.689207119	0.228314947	-3.018668414	0.002538882	0.010902442
ENSG00000165929.13	TC2N	234.9586123	-0.69020989	0.167602501	-4.118135977	3.82E-05	0.000346479
ENSG00000137501.17	SYTL2	66.86158079	-0.690558799	0.207377235	-3.329964342	0.000868571	0.004515288
ENSG00000164398.15	ACSL6	22.94940701	-0.690758925	0.241461432	-2.860742275	0.004226505	0.016264208
ENSG00000214114.9	MYCBP	23.87671012	-0.692974504	0.21896296	-3.164802413	0.001551883	0.007313799
ENSG00000004897.12	CDC27	504.5707541	-0.693873423	0.233310383	-2.974035767	0.002939108	0.012230398
ENSG00000162976.13	SLC66A3	29.51081445	-0.694350769	0.168720015	-4.115402482	3.87E-05	0.000349936
ENSG00000166262.16	FAM227B	8.442038411	-0.695298057	0.280870512	-2.475511051	0.013304564	0.040762736
ENSG00000179933.6	C14orf119	39.73042017	-0.695966572	0.186570203	-3.730320057	0.000191237	0.001316907
ENSG00000088986.11	DYNLL1	119.5400387	-0.696802767	0.197556575	-3.527104916	0.00042013	0.00249375
ENSG00000111678.11	C12orf57	86.00803144	-0.697597344	0.189422106	-3.682766281	0.000230717	0.001526754
ENSG00000198146.4	ZNF770	97.46445825	-0.697854167	0.170343655	-4.096742956	4.19E-05	0.000373374
ENSG00000080200.10	CRYBG3	71.89984476	-0.697897809	0.182900471	-3.815724511	0.000135784	0.000997704
ENSG00000118507.18	AKAP7	202.8019063	-0.699214981	0.247442529	-2.825767196	0.004716753	0.017777562
ENSG00000143315.8	PIGM	20.29719986	-0.700355891	0.190410698	-3.678133103	0.000234947	0.001550389
ENSG00000139679.16	LPAR6	65.36849864	-0.70296267	0.281804564	-2.494504204	0.012613323	0.039066809
ENSG00000112146.17	FBXO9	462.331198	-0.703730814	0.202548801	-3.474376589	0.000512042	0.002932037
ENSG00000184860.10	SDR42E1	13.04004666	-0.703897494	0.239916953	-2.933921448	0.003347089	0.013509912
ENSG00000153130.18	SCOC	26.42117703	-0.706075603	0.202219314	-3.491632864	0.000480078	0.002786306
ENSG00000167635.12	ZNF146	88.8913102	-0.706434204	0.143832232	-4.911515283	9.04E-07	1.57E-05
ENSG00000197566.10	ZNF624	15.32813117	-0.706710566	0.217166718	-3.254230543	0.001137	0.005643021
ENSG00000153823.19	PID1	27.43188594	-0.707244579	0.280237412	-2.523733622	0.011611588	0.036486545
ENSG00000149294.17	NCAM1	25.42580449	-0.707432013	0.225787627	-3.133174407	0.001729267	0.007972174
ENSG00000197471.12	SPN	493.1049114	-0.707781291	0.171379239	-4.129912675	3.63E-05	0.000332189
ENSG00000121691.7	CAT	209.3211682	-0.70866414	0.16288494	-4.350703881	1.36E-05	0.000147336
ENSG00000152332.16	UHMK1	528.0391473	-0.709778814	0.132425867	-5.359820029	8.33E-08	2.09E-06
ENSG00000129493.15	HEATR5A	29.75828731	-0.709875883	0.179609345	-3.952332668	7.74E-05	0.000623162
ENSG00000127720.8	METTL25	39.52079264	-0.710010108	0.192300421	-3.692192162	0.000222329	0.001485177
ENSG00000254838.5	GVINP1	336.6977428	-0.710071798	0.127305721	-5.577689601	2.44E-08	7.41E-07
ENSG00000065183.16	WDR3	39.74694921	-0.710214857	0.147395432	-4.818431942	1.45E-06	2.31E-05
ENSG00000189164.15	ZNF527	11.47431938	-0.710762674	0.251097663	-2.830622421	0.004645753	0.017556841
ENSG00000107485.18	GATA3	46.17911883	-0.710925928	0.166186198	-4.277887914	1.89E-05	0.000193262
ENSG00000148153.14	INIP	45.7257848	-0.711685622	0.148647189	-4.787750283	1.69E-06	2.63E-05
ENSG00000112394.17	SLC16A10	18.58961847	-0.712925802	0.280309239	-2.543354631	0.010979373	0.034896161
ENSG00000135414.10	GDF11	19.25489297	-0.713464039	0.174459785	-4.089561616	4.32E-05	0.000384153
ENSG00000001631.16	KRIT1	36.16344331	-0.713486849	0.205137069	-3.478098101	0.000504985	0.002903407
ENSG00000106460.19	TMEM106B	79.79104352	-0.714545074	0.150065498	-4.761554683	1.92E-06	2.94E-05
ENSG00000170271.11	FAXDC2	440.8837141	-0.715991981	0.258084755	-2.774251358	0.005532891	0.02022708
ENSG00000157426.14	AASDH	30.80853838	-0.716333349	0.176131176	-4.067044595	4.76E-05	0.00041691
ENSG00000038274.17	MAT2B	260.6334091	-0.716567192	0.165894687	-4.319410143	1.56E-05	0.00016566
ENSG00000265241.7	RBM8A	184.0803972	-0.716778504	0.106392745	-6.737099482	1.62E-11	1.31E-09
ENSG00000198642.7	KLHL9	74.94421172	-0.716962416	0.150611177	-4.760353315	1.93E-06	2.96E-05
ENSG00000116199.12	FAM20B	162.3245476	-0.720441059	0.141721973	-5.083481724	3.71E-07	7.37E-06
ENSG00000182010.11	RTKN2	23.61510896	-0.720577547	0.251526187	-2.864821179	0.004172448	0.016122119
ENSG00000241399.7	CD302	113.4521541	-0.721010536	0.237292511	-3.038488369	0.002377683	0.010339185
ENSG00000176049.16	JAKMIP2	13.16528024	-0.721225676	0.249722975	-2.888103009	0.003875729	0.015158193
ENSG00000135272.12	MDFIC	105.4876893	-0.721620212	0.137335302	-5.254440786	1.48E-07	3.46E-06
ENSG00000139278.10	GLIPR1	246.040759	-0.722100476	0.199170152	-3.625545645	0.000288352	0.001836682
ENSG00000165118.15	C9orf64	13.67840196	-0.722320452	0.20454575	-3.531339333	0.000413461	0.002463487
ENSG00000184743.13	ATL3	148.8561366	-0.722489043	0.139419259	-5.182132297	2.19E-07	4.78E-06
ENSG00000145723.17	GIN1	22.75634115	-0.723404279	0.21392382	-3.381597608	0.000720656	0.003872121
ENSG00000146243.14	IRAK1BP1	6.219769934	-0.724514469	0.270799235	-2.675467189	0.007462518	0.025603655
ENSG00000138867.17	GUCD1	1023.550123	-0.726803607	0.218795654	-3.321837492	0.000894268	0.004621965
ENSG00000058729.11	RIOK2	25.5632315	-0.728025679	0.184057117	-3.955433456	7.64E-05	0.000616188
ENSG00000165389.7	SPTSSA	18.42711961	-0.728955858	0.184534197	-3.950248076	7.81E-05	0.000627898
ENSG00000171827.11	ZNF570	16.45724877	-0.729191041	0.185806956	-3.924455028	8.69E-05	0.000690081
ENSG00000105426.17	PTPRS	40.60180187	-0.730847348	0.241072376	-3.03165116	0.002432201	0.010530834
ENSG00000132383.12	RPA1	226.6398362	-0.731447905	0.144961622	-5.045803801	4.52E-07	8.78E-06
ENSG00000168785.8	TSPAN5	610.1767344	-0.731808194	0.277631	-2.635902309	0.008391389	0.028087373
ENSG00000198919.13	DZIP3	62.1851174	-0.73185886	0.170076719	-4.303110178	1.68E-05	0.000176086
ENSG00000221923.9	ZNF880	16.28115473	-0.732778454	0.197542236	-3.709477364	0.000207688	0.001407779
ENSG00000177565.18	TBL1XR1	583.0568098	-0.734291622	0.151027493	-4.86197319	1.16E-06	1.93E-05
ENSG00000204604.13	ZNF468	30.27119907	-0.734827204	0.148285801	-4.95547922	7.22E-07	1.30E-05
ENSG00000108406.10	DHX40	106.2331628	-0.734911211	0.145986467	-5.034105036	4.80E-07	9.21E-06
ENSG00000179476.8	C14orf28	6.728105708	-0.735887532	0.225492581	-3.26346671	0.001100581	0.005479613
ENSG00000123545.6	NDUFAF4	12.42849566	-0.736103489	0.174959084	-4.207289351	2.58E-05	0.000250553
ENSG00000211747.3	TRBV20-1	14.43765233	-0.736428208	0.243828475	-3.020271557	0.002525481	0.010851498
ENSG00000182903.16	ZNF721	64.03104864	-0.736954993	0.151809927	-4.854458523	1.21E-06	1.99E-05
ENSG00000125375.17	DMAC2L	55.55720023	-0.737736586	0.199994293	-3.688788191	0.000225325	0.001499509
ENSG00000105202.9	FBL	139.9186723	-0.737808354	0.172320131	-4.281614401	1.86E-05	0.000190703
ENSG00000139517.9	LNX2	71.23747831	-0.737834165	0.212599244	-3.470539938	0.000519413	0.002965106
ENSG00000151131.11	C12orf45	31.15707983	-0.738775053	0.189673275	-3.894987598	9.82E-05	0.000760365
ENSG00000151611.17	MMAA	11.76100409	-0.738794003	0.228934508	-3.2270976	0.001250528	0.00610557
ENSG00000111269.3	CREBL2	142.768276	-0.739220107	0.128855777	-5.736802232	9.65E-09	3.29E-07
ENSG00000161920.11	MED11	18.78431618	-0.739269365	0.164745622	-4.487338471	7.21E-06	8.75E-05
ENSG00000186687.16	LYRM7	35.20532419	-0.739362313	0.167077658	-4.425261401	9.63E-06	0.00011081
ENSG00000109680.11	TBC1D19	12.02852153	-0.741060034	0.224020341	-3.308003329	0.000939637	0.004804635
ENSG00000185220.12	PGBD2	23.44196049	-0.74113302	0.198254571	-3.73828969	0.000185276	0.001283207
ENSG00000164284.15	GRPEL2	30.2359061	-0.741641957	0.183984456	-4.031003339	5.55E-05	0.000472251
ENSG00000198851.10	CD3E	292.8726033	-0.741806927	0.193982769	-3.824086695	0.000131258	0.00097051
ENSG00000071967.12	CYBRD1	69.71715684	-0.742187225	0.163782651	-4.531537485	5.86E-06	7.40E-05
ENSG00000188428.20	BLOC1S5	20.15473098	-0.743485295	0.157955019	-4.706943148	2.51E-06	3.65E-05
ENSG00000176024.18	ZNF613	10.7230596	-0.744196244	0.237264562	-3.136567204	0.001709383	0.007908956
ENSG00000162694.14	EXTL2	3.803859509	-0.745772092	0.286067843	-2.606976317	0.009134568	0.030110795
ENSG00000134049.6	IER3IP1	12.44962038	-0.7462786	0.254562295	-2.931614838	0.003372047	0.013583459
ENSG00000118496.5	FBXO30	111.6547947	-0.746699882	0.159116333	-4.692792167	2.70E-06	3.87E-05
ENSG00000170962.13	PDGFD	12.02406483	-0.746890502	0.250114908	-2.986189457	0.002824776	0.011877185
ENSG00000153561.13	RMND5A	662.9115232	-0.748181408	0.171309953	-4.367413537	1.26E-05	0.000138969
ENSG00000138686.10	BBS7	19.33749498	-0.751612638	0.205664827	-3.654551183	0.000257632	0.001675025
